FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF
4673,6567,126.6754859,45.76440629,47,20.31540302,0.431791918,1831.71817,0.40836035
4674,6568,126.6797197,45.7602684,47,20.31540302,0.431791918,1741.398092,0.41657942
4676,6570,126.6704128,45.76499337,47,20.31540302,0.460420398,1311.698218,0.45397688
4678,6572,126.6873457,45.74844156,47,20.31540302,0.416385521,6720.695612,0.39922264
4679,6573,126.6721308,45.75020379,47,20.31540302,0.416385521,3581.772354,0.39964623
4680,6574,126.6881853,45.7519921,47,20.31540302,0.416385521,5748.427521,0.39922264
4681,6575,126.6772026,45.7496166,47,20.31540302,0.416385521,4218.642243,0.39961977
4682,6576,126.694097,45.75495471,47,20.31540302,0.416385521,2714.622156,0.39922264
4683,6577,126.6831134,45.75257977,47,20.31540302,0.431791918,5665.209798,0.42522898
4684,6578,126.689025,45.75554263,47,20.31540302,0.431791918,5323.558302,0.42522898
4685,6579,126.6949371,45.75850521,47,20.31540302,0.431791918,3972.29771,0.42246568
4686,6580,126.6839528,45.75613033,47,20.31540302,0.431791918,3552.754188,0.42522898
4687,6581,126.693257,45.7514042,47,20.31540302,0.416385521,4413.091685,0.39922264
4688,6582,126.6822742,45.74902919,47,20.31540302,0.416385521,5897.655874,0.39922264
4689,6583,126.6983287,45.75081608,47,20.31540302,0.416385521,2225.333584,0.39932051
4694,6588,126.699169,45.75436655,47,20.31540302,0.416385521,2261.23161,0.39932051
4695,6589,126.7000094,45.75791702,47,20.31540302,0.416385521,1082.112828,0.39668357
4697,6593,126.6907046,45.76264369,47,20.31540302,0.431791918,664.5546983,0.41657942
4698,6594,126.6847923,45.7596809,47,20.31540302,0.431791918,3447.44013,0.42191192
4700,6596,126.6856318,45.76323145,47,20.31540302,0.431791918,2239.554593,0.40836619
4704,6600,126.6957773,45.7620557,47,20.31540302,0.431791918,1143.588516,0.41713318
4705,6601,126.6898647,45.75909316,47,20.31540302,0.431791918,5889.979581,0.42191192
4706,6602,126.7008499,45.76146748,47,20.31540302,0.416385521,2277.375505,0.38801053
5095,7106,126.6611492,45.74782677,47,20.31540302,0.431791918,3250.098797,0.4257571
1371,2125,126.6121611,45.73889284,48,21.56491593,0.431791918,2314.222795,0.42357221
1374,2128,126.6113265,45.73534183,48,21.56491593,0.431791918,1405.984299,0.42415014
1375,2129,126.6129958,45.74244384,48,21.56491593,0.431791918,3514.829206,0.42363696
1376,2130,126.5910419,45.73767754,48,24.47172754,0.460420398,4707.132903,0.4523177
1378,2132,126.5918752,45.74122868,48,24.47172754,0.460420398,1520.844688,0.44873993
1379,2133,126.5859705,45.73826091,48,24.47172754,0.460420398,3811.78431,0.4523177
1380,2134,126.5969468,45.74064506,48,22.94575646,0.460420398,807.5355079,0.44941932
1381,2135,126.5977806,45.74419615,48,22.94575646,0.460420398,1693.4961,0.44941932
1382,2136,126.5868035,45.74181207,48,24.47172754,0.460420398,3113.48173,0.44873993
1383,2137,126.5876366,45.74536322,48,24.47172754,0.460420398,3975.703595,0.44873993
1384,2138,126.6011844,45.73651014,48,22.94575646,0.460420398,1299.394541,0.4547054
1385,2139,126.6028524,45.74361228,48,22.94575646,0.431791918,1543.257697,0.42363696
1386,2140,126.5927086,45.7447798,48,22.94575646,0.460420398,1608.859428,0.44941932
1387,2141,126.5961132,45.73709396,48,22.94575646,0.460420398,2837.93573,0.45341211
1388,2142,126.6020184,45.74006121,48,22.94575646,0.460420398,757.4109787,0.45387707
1389,2143,126.6070898,45.73947714,48,22.94575646,0.431791918,2710.597996,0.42357221
1390,2144,126.6062555,45.7359261,48,21.56491593,0.460420398,1574.756351,0.45517036
1396,2150,126.6265389,45.73358765,48,20.31540302,0.431791918,3735.740888,0.42423128
1397,2151,126.6163974,45.73475733,48,21.56491593,0.431791918,2561.033549,0.42415014
1398,2152,126.6079241,45.74302817,48,21.56491593,0.431791918,2421.414446,0.42363696
1400,2154,126.6214682,45.73417261,48,20.31540302,0.431791918,2288.372773,0.42415014
1407,2161,126.6366801,45.73241707,48,20.31540302,0.431791918,3267.497126,0.42474113
1409,2163,126.6316096,45.73300247,48,20.31540302,0.431791918,1666.487175,0.42467091
1410,2164,126.6375162,45.73596792,48,20.31540302,0.431791918,5200.62378,0.42474113
1412,2166,126.6282101,45.74068948,48,20.31540302,0.431791918,3772.402322,0.4237181
1413,2167,126.6172323,45.73830831,48,21.56491593,0.431791918,3302.979684,0.42357221
1414,2168,126.6180673,45.74185928,48,21.56491593,0.431791918,2110.341227,0.42363696
1415,2169,126.6239741,45.74482543,48,21.56491593,0.431791918,6481.168003,0.42363696
1416,2170,126.6138305,45.74599484,48,21.56491593,0.431791918,4561.470104,0.42363696
1417,2171,126.6189024,45.74541025,48,21.56491593,0.431791918,3066.404189,0.42363696
1418,2172,126.6324454,45.73655336,48,20.31540302,0.431791918,1888.578272,0.42467091
1419,2173,126.6341173,45.74365512,48,20.31540302,0.431791918,1382.369138,0.42415773
1420,2174,126.6231387,45.7412745,48,21.56491593,0.431791918,4619.776556,0.42363696
1421,2175,126.6332813,45.74010424,48,20.31540302,0.431791918,3088.479069,0.42409298
1422,2176,126.6223034,45.73772355,48,21.56491593,0.431791918,3661.79839,0.42357221
1423,2177,126.6273745,45.73713857,48,20.31540302,0.431791918,2903.473779,0.42365335
1424,2178,126.6391888,45.74306962,48,20.31540302,0.431791918,4313.482841,0.42422795
1425,2179,126.6400252,45.74662045,48,20.31540302,0.431791918,1746.474001,0.42422795
1426,2180,126.6290458,45.74424039,48,21.56491593,0.431791918,5147.843241,0.4237181
2234,3489,126.6383525,45.73951877,48,20.31540302,0.431791918,5780.707639,0.4241632
3277,4898,126.5884698,45.74891437,48,22.94575646,0.460420398,2828.865155,0.44883602
3279,4900,126.5943757,45.75188203,48,22.94575646,0.460420398,3625.094681,0.44914369
3281,4902,126.5893031,45.75246552,48,22.94575646,0.460420398,3152.727011,0.4484643
3282,4903,126.5952094,45.75543314,48,21.56491593,0.460420398,2270.284819,0.44914369
3285,4906,126.5926371,45.76667003,48,21.56491593,0.460420398,1747.263244,0.44926596
3292,4918,126.5909699,45.75956778,48,21.56491593,0.460420398,2685.449924,0.44848644
3294,4921,126.5918035,45.76311891,48,21.56491593,0.460420398,3262.264349,0.44885094
3295,4923,126.5943048,45.77377225,48,21.56491593,0.513618424,46.05847648,0.48281329
3338,4977,126.5934709,45.77022114,48,21.56491593,0.513618424,674.7648414,0.48281329
3354,4993,126.6087586,45.7465792,48,21.56491593,0.431791918,2821.504768,0.42363696
3355,4994,126.5901364,45.75601665,48,21.56491593,0.460420398,3426.362803,0.4484643
3356,4995,126.6002823,45.7548494,48,21.56491593,0.460420398,2571.565492,0.44914369
3357,4996,126.5994483,45.75129832,48,21.56491593,0.460420398,2620.922261,0.44914369
3358,4997,126.5935421,45.74833092,48,22.94575646,0.460420398,2417.880353,0.44951541
3359,4998,126.6053551,45.75426543,48,21.56491593,0.431791918,4672.978627,0.4229133
3360,4999,126.6095931,45.75013022,48,21.56491593,0.431791918,3058.893386,0.4229133
3361,5000,126.5986144,45.74774724,48,22.94575646,0.460420398,2119.800482,0.44951541
3362,5001,126.6036865,45.74716333,48,22.94575646,0.431791918,2629.223793,0.42363696
3363,5002,126.6146654,45.74954583,48,21.56491593,0.416385521,2552.844948,0.39725346
3364,5003,126.6155003,45.75309681,48,21.56491593,0.416385521,2201.409114,0.39725346
3365,5004,126.6045207,45.75071439,48,21.56491593,0.431791918,2378.992203,0.4229133
3366,5005,126.6214082,45.75606311,48,20.31540302,0.431791918,1320.845001,0.4229133
3367,5006,126.6222436,45.75961406,48,20.31540302,0.431791918,4101.792944,0.41935931
3368,5007,126.6112625,45.75723225,48,21.56491593,0.431791918,2875.180503,0.41935931
3369,5008,126.6104277,45.75368124,48,21.56491593,0.416385521,4817.863018,0.39559423
3370,5009,126.6205728,45.75251216,48,21.56491593,0.416385521,1288.914559,0.39798983
3371,5010,126.6163354,45.75664779,48,20.31540302,0.431791918,2001.859116,0.41935931
3372,5011,126.6171705,45.76019877,48,20.31540302,0.431791918,3206.922534,0.41285833
3373,5012,126.6230792,45.76316499,48,20.31540302,0.431791918,3745.656218,0.40289238
3374,5013,126.6019506,45.76195154,48,21.56491593,0.460420398,2147.373017,0.44963079
3375,5014,126.5960432,45.75898424,48,21.56491593,0.460420398,2369.899156,0.44914369
3376,5015,126.6078586,45.76491854,48,21.56491593,0.460420398,2861.377902,0.44961124
3377,5016,126.5968771,45.76253534,48,21.56491593,0.460420398,2064.916129,0.44916583
3378,5017,126.6027849,45.76550259,48,21.56491593,0.460420398,2934.138394,0.44999529
3379,5018,126.6086933,45.76846956,48,20.31540302,0.460420398,2609.226608,0.44961124
3380,5019,126.5977111,45.76608643,48,21.56491593,0.460420398,1796.869836,0.44953033
3381,5021,126.607024,45.76136751,48,21.56491593,0.460420398,3092.568907,0.44924674
3382,5022,126.6011164,45.75840047,48,21.56491593,0.460420398,3747.100174,0.44914369
3383,5023,126.6061895,45.75781647,48,21.56491593,0.431791918,2634.017769,0.41935931
3384,5024,126.6120973,45.76078325,48,20.31540302,0.431791918,2496.603223,0.41285833
3385,5025,126.6129322,45.76433425,48,20.31540302,0.460420398,2142.031431,0.44875312
3386,5026,126.6188411,45.76730069,48,20.31540302,0.460420398,3151.159882,0.44852327
3387,5027,126.6137673,45.76788524,48,20.31540302,0.460420398,3309.922274,0.44875312
3388,5028,126.6036193,45.76905365,48,21.56491593,0.460420398,2431.629421,0.44999529
3389,5029,126.6349535,45.74720598,48,20.31540302,0.431791918,2054.46225,0.42422795
3390,5030,126.6180058,45.76374973,48,20.31540302,0.431791918,3411.31205,0.40289238
3391,5031,126.6264809,45.7554782,48,20.31540302,0.431791918,4028.434634,0.42299444
3392,5032,126.6307175,45.75134218,48,20.31540302,0.431791918,3516.661766,0.42343407
3393,5033,126.6197375,45.74896121,48,21.56491593,0.416385521,3781.379503,0.39798983
3394,5034,126.636626,45.7543077,48,20.31540302,0.431791918,4297.869947,0.42350429
3395,5035,126.6256452,45.75192729,48,21.56491593,0.431791918,3039.164208,0.42299444
3396,5036,126.6315535,45.75489307,48,20.31540302,0.431791918,2185.942607,0.42343407
3397,5037,126.6374624,45.75785855,48,20.31540302,0.431791918,2498.684963,0.4199503
3398,5038,126.6357897,45.75075685,48,20.31540302,0.431791918,5048.460992,0.42350429
3399,5039,126.6248096,45.74837636,48,21.56491593,0.431791918,2293.633368,0.42363696
3400,5040,126.6298816,45.74779129,48,21.56491593,0.431791918,3023.94703,0.42415773
3402,5042,126.6408618,45.75017129,48,20.31540302,0.431791918,3804.743818,0.42350429
3405,5045,126.6425351,45.75727293,48,20.31540302,0.431791918,3268.835757,0.42024242
3406,5046,126.6416984,45.75372211,48,20.31540302,0.431791918,3579.109267,0.42350429
3407,5047,126.643372,45.76082375,48,20.31540302,0.460420398,1962.197376,0.45044815
3410,5050,126.6289885,45.76613092,48,20.31540302,0.460420398,1605.853221,0.44843369
3411,5051,126.6281525,45.76258002,48,20.31540302,0.431791918,3972.200072,0.41293947
3412,5052,126.6273167,45.75902912,48,20.31540302,0.431791918,3205.229873,0.41944045
3413,5053,126.6340621,45.76554569,48,20.31540302,0.460420398,3589.457286,0.4486064
3414,5054,126.6348985,45.76909656,48,20.31540302,0.460420398,3242.102973,0.45081265
3415,5055,126.6239149,45.76671592,48,20.31540302,0.460420398,2069.406083,0.44852327
3416,5056,126.6382989,45.7614094,48,20.31540302,0.460420398,2002.398655,0.45044815
3417,5057,126.6323896,45.75844395,48,20.31540302,0.431791918,3420.515957,0.41988008
3418,5058,126.6332258,45.76199482,48,20.31540302,0.431791918,5646.165861,0.4133791
3419,5059,126.6442089,45.76437455,48,20.31540302,0.460420398,2628.815528,0.45129975
3421,5061,126.6450459,45.76792536,48,20.31540302,0.460420398,1528.016909,0.45129975
3422,5062,126.6391355,45.76496024,48,20.31540302,0.460420398,1712.575042,0.45081265
3423,5063,126.6399722,45.76851107,48,20.31540302,0.460420398,1460.541112,0.45081265
3427,5067,126.5993793,45.77318859,48,21.56491593,0.513618424,2007.154438,0.48281329
3431,5072,126.6044538,45.77260469,48,21.56491593,0.460420398,2428.502201,0.44999529
3432,5073,126.5985451,45.76963751,48,21.56491593,0.460420398,2487.953835,0.44953033
3433,5074,126.6095281,45.77202057,48,20.31540302,0.460420398,1904.862001,0.44961124
3452,5099,126.6298246,45.76968182,48,20.31540302,0.460420398,2134.667247,0.4486064
3453,5100,126.6146024,45.77143623,48,20.31540302,0.460420398,4592.233499,0.44875312
3455,5102,126.6196766,45.77085165,48,20.31540302,0.460420398,2499.875493,0.44852327
3463,5111,126.6247506,45.77026685,48,20.31540302,0.460420398,1795.372438,0.44843369
3471,5119,126.6509569,45.77089018,59,20.31540302,0.460420398,3829.155122,0.4524212
3486,5136,126.6517945,45.77444094,59,20.31540302,0.460420398,1484.299988,0.45164799
4661,6555,126.6813983,45.76736957,59,20.31540302,0.460420398,460.5692898,0.45487458
4669,6563,126.666178,45.7691309,59,20.31540302,0.460420398,918.593075,0.45394427
4675,6569,126.6763249,45.7679569,59,20.31540302,0.460420398,1644.004819,0.45502708
4677,6571,126.6712515,45.76854401,59,20.31540302,0.460420398,1566.407551,0.45405986
4699,6595,126.6966176,45.76560619,59,20.31540302,0.431791918,2215.268223,0.40874094
4701,6597,126.6915446,45.76619421,59,20.31540302,0.431791918,1208.494818,0.40836619
4702,6598,126.697458,45.76915667,59,20.31540302,0.431791918,2248.457347,0.40874094
4703,6599,126.6864715,45.766782,59,20.31540302,0.431791918,2543.72755,0.40836619
4709,6605,126.6923846,45.76974472,59,20.31540302,0.431791918,749.0907978,0.40836619
4710,6606,126.7025312,45.76856839,59,20.31540302,0.431791918,3491.955511,0.40874094
4711,6607,126.7016905,45.76501794,59,20.31540302,0.431791918,3247.953809,0.40874094
4714,6611,126.6611044,45.76971755,59,20.31540302,0.460420398,4146.662043,0.45394427
4715,6612,126.6568686,45.77385471,59,20.31540302,0.460420398,6584.13486,0.45164799
4716,6613,126.6577065,45.77740543,59,20.31540302,0.460420398,992.7864068,0.45345521
4717,6614,126.6627809,45.77681894,59,20.31540302,0.460420398,2328.121439,0.45345521
4718,6615,126.6526321,45.77799169,59,20.31540302,0.460420398,2762.309276,0.45131143
4719,6616,126.6560307,45.77030398,59,20.31540302,0.460420398,4233.983307,0.4524212
4720,6617,126.6619426,45.77326825,59,20.31540302,0.460420398,5172.003092,0.45379177
4721,6618,126.6780033,45.77505811,59,20.31540302,0.460420398,2943.033982,0.45472208
4722,6619,126.6670165,45.77268156,59,20.31540302,0.460420398,2642.519011,0.45382438
4723,6620,126.6729292,45.77564528,59,20.31540302,0.460420398,1352.79724,0.45487458
4724,6621,126.6788426,45.7786087,59,20.31540302,0.460420398,2741.162878,0.45392836
4725,6622,126.6686938,45.77978288,59,20.31540302,0.460420398,1694.057435,0.45375094
4726,6623,126.6678551,45.77623222,59,20.31540302,0.460420398,1329.12475,0.45348782
4727,6624,126.679682,45.78215929,59,20.31540302,0.513618424,2505.559515,0.48547788
4728,6625,126.6737682,45.7791959,59,20.31540302,0.460420398,2107.076523,0.45409117
4729,6626,126.6746073,45.78274652,59,20.31540302,0.513618424,1429.228405,0.48547788
4730,6627,126.6805215,45.78570987,59,20.31540302,0.513618424,2014.700941,0.48497582
4731,6628,126.6593827,45.78450685,59,20.31540302,0.513618424,2860.605667,0.48427078
4732,6629,126.6534698,45.78154244,59,20.31540302,0.460420398,1574.185745,0.45157455
4733,6630,126.6652962,45.78747098,59,20.31540302,0.513618424,71.69872575,0.48348172
4734,6631,126.6543077,45.78509318,59,20.31540302,0.513618424,2023.654353,0.48319346
4735,6632,126.660221,45.78805756,59,20.31540302,0.513618424,1298.824894,0.48343589
4737,6635,126.6551456,45.78864391,59,20.31540302,0.513618424,3259.510897,0.48235857
4738,6636,126.6644577,45.7839203,59,20.31540302,0.513618424,3063.24152,0.48427078
4739,6637,126.6585446,45.78095615,59,20.31540302,0.460420398,912.5088039,0.45371833
4740,6638,126.6636192,45.78036963,59,20.31540302,0.460420398,739.5349986,0.45371833
4741,6639,126.6695326,45.78333353,59,20.31540302,0.513618424,3192.855947,0.48470226
4742,6640,126.6754465,45.78629713,59,20.31540302,0.513618424,2120.383195,0.48468882
4743,6641,126.6813611,45.78926044,59,20.31540302,0.513618424,2617.179393,0.4836847
4744,6642,126.6712104,45.7904348,59,20.31540302,0.513618424,1506.530642,0.48299206
4745,6643,126.6703714,45.78688417,59,20.31540302,0.513618424,2132.658566,0.4839132
4746,6644,126.6873112,45.77033254,59,20.31540302,0.460420398,1098.734144,0.45391827
4747,6645,126.6720903,45.77209465,59,20.31540302,0.460420398,1591.784528,0.45502708
4748,6646,126.6881511,45.77388308,59,20.31540302,0.460420398,424.1152629,0.45376577
4749,6647,126.6771641,45.77150751,59,20.31540302,0.460420398,3843.141582,0.45487458
4750,6648,126.6940651,45.77684572,59,20.31540302,0.460420398,1553.9249,0.45297205
4751,6649,126.6830772,45.77447071,59,20.31540302,0.460420398,2829.398637,0.45472208
4752,6650,126.688991,45.77743361,59,20.31540302,0.460420398,943.7800837,0.45297205
4753,6651,126.6949054,45.78039622,59,20.31540302,0.460420398,1304.532882,0.45263987
4754,6652,126.6762858,45.78984773,59,20.31540302,0.513618424,3725.529542,0.4836847
4755,6653,126.6839168,45.77802127,59,20.31540302,0.460420398,1602.634033,0.45392836
4756,6654,126.689831,45.78098413,59,20.31540302,0.460420398,993.130786,0.45323517
4757,6655,126.6957459,45.7839467,59,20.31540302,0.460420398,1809.5775,0.45269609
4758,6656,126.6864363,45.78867292,59,20.31540302,0.513618424,1434.232967,0.48371037
4759,6657,126.6847566,45.78157182,59,20.31540302,0.460420398,1783.798272,0.45419148
4760,6658,126.6855964,45.78512237,59,20.31540302,0.513618424,1680.618482,0.48449943
4761,6659,126.6906712,45.78453465,59,20.31540302,0.460420398,860.1957048,0.45323517
4762,6660,126.6965864,45.78749719,59,20.31540302,0.460420398,3693.780027,0.45269609
4763,6661,126.6932248,45.77329522,59,20.31540302,0.460420398,968.9375678,0.45376577
4764,6662,126.6822377,45.77092014,59,20.31540302,0.460420398,3626.953539,0.45487458
4765,6663,126.6915114,45.78808516,59,20.31540302,0.513618424,1337.525257,0.48345341
4766,6664,126.6982985,45.77270714,59,20.31540302,0.431791918,896.7502527,0.40874094
4767,6665,126.7042129,45.77566927,59,20.31540302,0.431791918,230.3724818,0.40874094
4769,6667,126.7050539,45.7792197,59,20.31540302,0.431791918,2652.147017,0.40552149
4770,6668,126.699139,45.77625761,59,20.31540302,0.460420398,1288.773168,0.45243297
4771,6669,126.6999797,45.77980807,59,20.31540302,0.460420398,2233.226508,0.45269609
4775,6673,126.7016614,45.78690898,59,20.31540302,0.460420398,6853.901481,0.45269609
4776,6674,126.7025023,45.79045942,59,20.31540302,0.460420398,4472.153863,0.45269609
4777,6675,126.7008205,45.78335853,59,20.31540302,0.460420398,3621.455344,0.45269609
4778,6676,126.7067362,45.78632054,59,20.31540302,0.460420398,551.6789791,0.45315919
4779,6677,126.705895,45.78277013,59,20.31540302,0.460420398,1255.916615,0.45315919
4780,6678,126.6974271,45.79104766,59,20.31540302,0.513618424,3076.917701,0.48075307
4844,6759,126.7075775,45.78987096,59,20.31540302,0.460420398,1397.88063,0.45315919
4908,6826,126.6576599,45.79929608,59,20.31540302,0.513618424,5.994601405,0.48143065
4909,6827,126.6568217,45.79574536,59,20.31540302,0.513618424,983.8127919,0.48039823
4910,6828,126.6627363,45.79870963,59,20.31540302,0.513618424,684.6540878,0.48147648
4912,6830,126.6644136,45.80581098,59,20.31540302,0.513618424,255.7771485,0.48189654
4913,6831,126.6635749,45.80226031,59,20.31540302,0.513618424,194.3458815,0.48147648
4916,6836,126.6584983,45.80284679,59,20.31540302,0.513618424,723.2471902,0.48143065
4919,6839,126.6618977,45.79515895,59,20.31540302,0.513618424,995.0772779,0.4824776
4920,6840,126.6559836,45.79219464,59,20.31540302,0.513618424,3124.5997,0.48135445
4921,6841,126.6610593,45.79160826,59,20.31540302,0.513618424,898.8480897,0.48243177
4922,6842,126.6779647,45.79694893,59,20.31540302,0.513618424,2521.246626,0.48289864
4923,6843,126.6669737,45.7945723,59,20.31540302,0.513618424,1282.142436,0.48290908
4924,6844,126.6728886,45.79753606,59,20.31540302,0.513618424,2001.120699,0.48289864
4925,6845,126.6796439,45.80405009,59,20.31540302,0.513618424,502.4756434,0.48280884
4926,6846,126.6686515,45.80167361,59,20.31540302,0.513618424,274.1907211,0.48190796
4927,6848,126.6678125,45.79812296,59,20.31540302,0.513618424,924.3590292,0.48195286
4928,6849,126.6745673,45.80463728,59,20.31540302,0.513618424,85.02058179,0.48280884
4929,6850,126.6737279,45.80108667,59,20.31540302,0.513618424,715.1736009,0.48280884
4932,6854,126.6694905,45.80522425,59,20.31540302,0.513618424,485.4987617,0.48232802
4934,6856,126.6788043,45.80049951,59,20.31540302,0.513618424,411.8236951,0.48280884
4936,6858,126.6923518,45.79163567,59,20.31540302,0.513618424,4229.608182,0.48244929
4937,6859,126.6822008,45.79281101,59,20.31540302,0.513618424,2168.060187,0.4836847
4938,6860,126.6881165,45.79577398,59,20.31540302,0.513618424,3925.815388,0.48192019
4939,6861,126.6872763,45.79222345,59,20.31540302,0.513618424,2471.00314,0.48270625
4940,6862,126.6889567,45.79932451,59,20.31540302,0.513618424,1512.625645,0.48183039
4941,6863,126.6830406,45.79636157,59,20.31540302,0.513618424,2118.268523,0.48289864
4942,6864,126.6940327,45.79873666,59,20.31540302,0.513618424,297.9007784,0.48161833
4943,6865,126.6838805,45.79991212,59,20.31540302,0.513618424,855.3580896,0.48280884
4945,6867,126.6771252,45.79339833,59,20.31540302,0.513618424,997.7287445,0.4836847
4946,6868,126.6720495,45.79398543,59,20.31540302,0.513618424,1726.076176,0.4836847
4947,6869,126.6931922,45.79518617,59,20.31540302,0.513618424,2109.143358,0.48244929
4948,6870,126.7092603,45.79697176,59,20.31540302,0.513618424,1043.406113,0.4808981
4949,6871,126.6982678,45.79459813,59,20.31540302,0.513618424,1317.959143,0.48075307
4950,6872,126.7041846,45.79756029,59,20.31540302,0.513618424,1479.723738,0.4808981
4952,6874,126.6999496,45.80169905,59,20.31540302,0.513618424,2381.737268,0.4808083
4953,6875,126.6991087,45.79814859,59,20.31540302,0.513618424,2261.396096,0.4808981
4955,6877,126.7050258,45.80111072,59,20.31540302,0.513618424,44.553292,0.4808083
4956,6878,126.7101019,45.80052216,59,20.31540302,0.513618424,438.150766,0.4808083
4959,6882,126.6847205,45.80346267,59,20.31540302,0.513618424,732.0056423,0.48280884
4963,6886,126.689797,45.80287503,59,20.31540302,0.513618424,643.9151211,0.48157343
4964,6887,126.6948734,45.80228715,59,20.31540302,0.513618424,2177.776935,0.4808083
5023,6964,126.7033434,45.79400986,59,20.31540302,0.513618424,1616.935354,0.48075307
5025,6966,126.7084188,45.79342136,59,20.31540302,0.460420398,1053.1028,0.45312933
