FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF
1391,2145,126.6088234,45.72468876,14,21.56491593,0.460420398,1237.919324,0.45687298000000026
1392,2146,126.6037534,45.72527294,14,21.56491593,0.460420398,1787.20257,0.45725703000000023
1393,2147,126.6257035,45.73003673,14,20.31540302,0.431791918,2549.497646,0.42486390999999996
1394,2148,126.614728,45.72765535,14,20.31540302,0.460420398,2531.030704,0.4560849500000002
1395,2149,126.6206331,45.73062165,14,20.31540302,0.431791918,2017.990334,0.4241501399999999
1396,2150,126.6265389,45.73358765,48,20.31540302,0.431791918,3735.740888,0.42423127999999993
1397,2151,126.6163974,45.73475733,48,21.56491593,0.431791918,2561.033549,0.4241501399999999
1398,2152,126.6079241,45.74302817,48,21.56491593,0.431791918,2421.414446,0.4236369599999999
1399,2153,126.6155626,45.73120635,14,21.56491593,0.460420398,1333.604621,0.4549390300000002
1400,2154,126.6214682,45.73417261,48,20.31540302,0.431791918,2288.372773,0.4241501399999999
1401,2155,126.6299382,45.72590068,14,19.18472755,0.460420398,3237.254776,0.4559897400000002
1402,2156,126.6197981,45.72707069,14,20.31540302,0.460420398,2375.173434,0.4558551000000002
1403,2157,126.635844,45.7288662,14,19.18472755,0.460420398,2573.092237,0.45893712000000014
1404,2158,126.6248682,45.7264858,14,20.31540302,0.460420398,2512.491865,0.4557252900000002
1405,2159,126.6400779,45.72472976,5,19.18472755,0.460420398,1838.481525,0.4588670300000002
1406,2160,126.6307738,45.72945158,14,20.31540302,0.460420398,784.5947499,0.45605983000000017
1407,2161,126.6366801,45.73241707,48,20.31540302,0.431791918,3267.497126,0.42474112999999997
1408,2162,126.6409141,45.7282806,5,19.18472755,0.460420398,2418.780999,0.45893712000000014
1409,2163,126.6316096,45.73300247,48,20.31540302,0.431791918,1666.487175,0.4246709099999999
1410,2164,126.6375162,45.73596792,48,20.31540302,0.431791918,5200.62378,0.42474112999999997
1411,2165,126.6417505,45.73183143,47,19.18472755,0.431791918,817.6705326,0.42474112999999997
1412,2166,126.6282101,45.74068948,48,20.31540302,0.431791918,3772.402322,0.4237180999999999
1413,2167,126.6172323,45.73830831,48,21.56491593,0.431791918,3302.979684,0.4235722099999999
1414,2168,126.6180673,45.74185928,48,21.56491593,0.431791918,2110.341227,0.4236369599999999
1415,2169,126.6239741,45.74482543,48,21.56491593,0.431791918,6481.168003,0.4236369599999999
1416,2170,126.6138305,45.74599484,48,21.56491593,0.431791918,4561.470104,0.4236369599999999
1417,2171,126.6189024,45.74541025,48,21.56491593,0.431791918,3066.404189,0.4236369599999999
1418,2172,126.6324454,45.73655336,48,20.31540302,0.431791918,1888.578272,0.4246709099999999
1419,2173,126.6341173,45.74365512,48,20.31540302,0.431791918,1382.369138,0.42415772999999996
1420,2174,126.6231387,45.7412745,48,21.56491593,0.431791918,4619.776556,0.4236369599999999
1421,2175,126.6332813,45.74010424,48,20.31540302,0.431791918,3088.479069,0.42409297999999995
1422,2176,126.6223034,45.73772355,48,21.56491593,0.431791918,3661.79839,0.4235722099999999
1423,2177,126.6273745,45.73713857,48,20.31540302,0.431791918,2903.473779,0.4236533499999999
1424,2178,126.6391888,45.74306962,48,20.31540302,0.431791918,4313.482841,0.4242279499999999
1425,2179,126.6400252,45.74662045,48,20.31540302,0.431791918,1746.474001,0.4242279499999999
1426,2180,126.6290458,45.74424039,48,21.56491593,0.431791918,5147.843241,0.4237180999999999
1427,2181,126.6657107,45.56856091,38,16.39797544,0.384397242,518.1187976,0.3800449499999996
1428,2182,126.6555997,45.56973427,13,16.39797544,0.384397242,2230.365351,0.3798603999999996
1429,2183,126.6606553,45.56914771,38,16.39797544,0.384397242,1283.700027,0.3798603999999996
1430,2184,126.6707661,45.5679739,38,16.39797544,0.384397242,565.2494295,0.3799661299999997
1431,2186,126.6716051,45.57152341,38,16.39797544,0.384397242,1467.600567,0.3799424999999996
1432,2189,126.6428403,45.62592771,49,18.16158725,0.399803638,1361.498517,0.39833755
1433,2190,126.651382,45.57387111,13,16.39797544,0.384397242,883.845316,0.37964387999999966
1434,2191,126.6623295,45.57624846,38,16.39797544,0.384397242,1194.921859,0.3798603999999996
1435,2192,126.6572733,45.5768353,13,16.39797544,0.384397242,1907.817851,0.3798603999999996
1436,2193,126.6631653,45.5797992,38,16.39797544,0.384397242,409.5930294,0.3798696499999996
1437,2194,126.6581089,45.58038608,13,16.39797544,0.384397242,99.41203237,0.3796850999999996
1438,2195,126.6522171,45.57742192,13,16.39797544,0.384397242,1349.132526,0.37964387999999966
1439,2196,126.6530523,45.58097272,13,16.39797544,0.384397242,1175.109545,0.3799628399999996
1440,2197,126.6665495,45.57211067,38,16.39797544,0.384397242,1185.19871,0.3800449499999996
1441,2198,126.6564379,45.57328452,13,16.39797544,0.384397242,3418.543738,0.3798603999999996
1442,2200,126.6614937,45.57269771,38,16.39797544,0.384397242,1539.313572,0.3798603999999996
1443,2201,126.6766607,45.57093591,38,16.39797544,0.384397242,1208.967389,0.3799424999999996
1444,2202,126.6673855,45.57566139,38,16.39797544,0.384397242,870.7203441,0.3799661299999997
1445,2203,126.673278,45.57862478,38,16.39797544,0.384397242,179.4727273,0.37976719999999964
1446,2205,126.6682217,45.5792121,38,16.39797544,0.384397242,724.7009784,0.3797908299999997
1447,2206,126.6758214,45.56738665,38,16.39797544,0.384397242,396.4389453,0.3799424999999996
1448,2209,126.6918267,45.56917209,38,16.39797544,0.384397242,1304.853703,0.37956973999999966
1449,2213,126.7069919,45.56740622,38,16.39797544,0.384397242,129.373576,0.3798451399999997
1450,2214,126.6867714,45.56976026,38,16.39797544,0.384397242,1238.75397,0.3799424999999996
1451,2215,126.6968818,45.56858369,38,16.39797544,0.384397242,278.4797618,0.3797565099999997
1452,2216,126.6977198,45.57213423,38,16.39797544,0.384397242,541.4722328,0.3797565099999997
1453,2218,126.7002342,45.5827858,38,16.39797544,0.384397242,403.36677,0.3800525899999997
1454,2219,126.6817161,45.5703482,38,16.39797544,0.384397242,1226.00762,0.3799424999999996
1455,2222,126.6892837,45.58041203,38,16.39797544,0.384397242,450.5199558,0.37976719999999964
1456,2224,126.6884462,45.57686144,38,16.39797544,0.384397242,110.0069741,0.3799424999999996
1457,2225,126.6741145,45.58217545,38,16.39797544,0.384397242,945.3385397,0.38004493999999966
1458,2226,126.6926643,45.57272265,38,16.39797544,0.384397242,402.0215995,0.37956973999999966
1459,2229,126.7027751,45.57154558,38,16.39797544,0.384397242,864.3676256,0.37981613999999964
1460,2230,126.693502,45.57627321,38,16.39797544,0.384397242,421.2121395,0.37956973999999966
1461,2234,126.7052905,45.58219705,38,16.39797544,0.384397242,737.8258337,0.3800815899999997
1462,2235,126.7061291,45.58574753,38,16.39797544,0.384397242,631.5054182,0.3803611599999997
1463,2236,126.6597802,45.58748761,13,16.39797544,0.384397242,655.6002627,0.3775534099999996
1464,2237,126.6547231,45.58807432,13,16.39797544,0.384397242,1243.303961,0.3775534099999996
1465,2238,126.6555586,45.5916251,13,16.39797544,0.384397242,2146.448103,0.37747096999999963
1466,2239,126.6606161,45.59103836,13,16.39797544,0.384397242,2761.481711,0.37747096999999963
1467,2240,126.650501,45.59221162,13,16.39797544,0.384397242,898.3789079,0.37742974999999956
1468,2241,126.6640013,45.58334994,38,16.39797544,0.384397242,284.1926651,0.38014738999999964
1469,2242,126.6749512,45.58572612,38,16.39797544,0.384397242,655.6559976,0.38032450999999967
1470,2243,126.6698943,45.58631351,38,16.39797544,0.384397242,412.3517598,0.38034813999999967
1471,2244,126.6589445,45.58393684,13,16.39797544,0.384397242,869.5557399,0.3799628399999996
1472,2245,126.6538876,45.58452352,13,16.39797544,0.384397242,1234.774801,0.3802424099999997
1473,2246,126.6707308,45.58986421,38,16.39797544,0.384397242,1617.002686,0.37765913999999967
1474,2247,126.6648373,45.58690067,38,16.39797544,0.384397242,627.4392009,0.3804269599999997
1475,2248,126.675788,45.58927679,38,16.39797544,0.384397242,514.0136685,0.3776355099999996
1476,2249,126.6766248,45.59282745,38,16.39797544,0.384397242,1440.609156,0.37755306999999966
1477,2250,126.6656735,45.5904514,38,16.39797544,0.384397242,1951.610701,0.37765551999999963
1478,2251,126.6715673,45.5934149,38,16.39797544,0.384397242,1518.758779,0.37755306999999966
1479,2252,126.6774618,45.5963781,38,17.23575477,0.384397242,1564.790119,0.37743244999999964
1480,2254,126.662288,45.59813986,13,17.23575477,0.384397242,452.6393198,0.3773898399999996
1481,2256,126.6631241,45.6016906,13,17.23575477,0.384397242,91.5817689,0.3768560799999996
1482,2257,126.6530071,45.60286403,13,17.23575477,0.384397242,1584.996274,0.3766715299999996
1483,2258,126.6437248,45.60758742,13,18.16158725,0.384397242,831.7978153,0.3772296799999995
1484,2259,126.6521717,45.59931323,13,17.23575477,0.384397242,562.1182102,0.3773486199999996
1485,2260,126.6665097,45.59400212,38,16.39797544,0.384397242,2991.721661,0.3775348999999996
1486,2261,126.6563942,45.59517588,13,16.39797544,0.384397242,780.2231392,0.3773503499999996
1487,2262,126.661452,45.59458911,13,16.39797544,0.384397242,3607.615824,0.3773503499999996
1488,2263,126.667346,45.59755283,38,17.23575477,0.384397242,2768.913385,0.3774955699999996
1489,2264,126.6681824,45.60110354,38,17.23575477,0.384397242,0.827246422,0.37677725999999967
1490,2266,126.6580657,45.60227743,13,17.23575477,0.384397242,1391.882143,0.3766715299999996
1491,2267,126.6639603,45.60524133,13,17.23575477,0.384397242,691.5375911,0.37706711999999953
1492,2268,126.6732407,45.60051626,38,17.23575477,0.384397242,349.1860024,0.3767536299999996
1493,2269,126.669019,45.60465424,38,17.23575477,0.384397242,70.24642414,0.3769882999999996
1494,2270,126.669058,45.58276281,38,16.39797544,0.384397242,392.7861767,0.38006856999999966
1495,2271,126.6724039,45.59696558,38,17.23575477,0.384397242,806.3240431,0.37743244999999964
1496,2272,126.680008,45.58513851,38,16.39797544,0.384397242,1040.927924,0.38032450999999967
1497,2273,126.690959,45.58751318,38,16.39797544,0.384397242,46.02796119,0.37726274999999965
1498,2274,126.6859021,45.58810127,38,16.39797544,0.384397242,106.8342328,0.3776355099999996
1499,2275,126.6917968,45.59106374,38,16.39797544,0.384397242,407.8484417,0.3771803099999997
1500,2277,126.6808451,45.58868914,38,16.39797544,0.384397242,917.4139085,0.3776355099999996
1501,2278,126.6951778,45.58337431,38,16.39797544,0.384397242,433.0451605,0.3799929599999997
1502,2279,126.6850647,45.58455067,38,16.39797544,0.384397242,345.1002622,0.38032450999999967
1503,2280,126.6901213,45.58396261,38,16.39797544,0.384397242,847.6381978,0.38032450999999967
1504,2282,126.6968539,45.59047539,38,16.39797544,0.384397242,351.40137,0.3777121299999997
1505,2283,126.7027495,45.59343731,38,17.23575477,0.384397242,658.9084186,0.3777153899999996
1506,2284,126.6985304,45.59757644,38,17.23575477,0.384397242,657.09898,0.37763099999999966
1507,2285,126.6867396,45.59165187,38,16.39797544,0.384397242,1131.819789,0.37755306999999966
1508,2286,126.6926347,45.59461431,38,17.23575477,0.384397242,568.9845113,0.37705968999999967
1509,2287,126.7019109,45.58988681,38,16.39797544,0.384397242,632.3620657,0.37779782999999967
1510,2288,126.6976921,45.59402592,38,17.23575477,0.384397242,628.598092,0.3775915099999997
1511,2289,126.7044268,45.60053829,38,17.23575477,0.384397242,1037.823959,0.37703813999999963
1512,2290,126.7052656,45.60408877,41,17.23575477,0.384397242,728.2194312,0.3772491799999996
1513,2291,126.6833569,45.59934101,38,17.23575477,0.384397242,841.7435611,0.3774719399999997
1514,2292,126.6892526,45.60230363,38,17.23575477,0.384397242,867.5109066,0.3767536299999996
1515,2293,126.6782988,45.59992875,38,17.23575477,0.384397242,741.2491215,0.3774719399999997
1516,2294,126.6841943,45.60289162,38,17.23575477,0.384397242,980.463322,0.3767536299999996
1517,2295,126.6900905,45.6058542,41,17.23575477,0.384397242,767.3722472,0.37696466999999956
1518,2296,126.679136,45.60347939,38,17.23575477,0.384397242,400.4705739,0.37696466999999956
1519,2297,126.6884148,45.59875305,38,17.23575477,0.384397242,548.8194243,0.3774719399999997
1520,2299,126.6875771,45.59520246,38,17.23575477,0.384397242,1115.043251,0.37743244999999964
1521,2300,126.6934727,45.59816486,38,17.23575477,0.384397242,628.0394096,0.37709917999999965
1522,2301,126.6993688,45.60112696,38,17.23575477,0.384397242,1018.970213,0.3770058799999997
1523,2302,126.7035881,45.5969878,38,17.23575477,0.384397242,558.0543231,0.37759476999999964
1524,2303,126.695149,45.60526595,41,17.23575477,0.384397242,529.4263252,0.3772169199999996
1525,2304,126.6943108,45.60171541,38,17.23575477,0.384397242,803.6516325,0.37647405999999967
1526,2305,126.7213145,45.56209128,37,16.39797544,0.384397242,459.9933381,0.37711604999999965
1527,2308,126.7112056,45.56326961,38,16.39797544,0.384397242,518.6897953,0.3798451399999997
1528,2310,126.7162601,45.56268055,37,16.39797544,0.384397242,452.4714043,0.37956739999999967
1529,2312,126.7322652,45.5644586,37,16.39797544,0.384397242,426.3751692,0.3757327999999997
1530,2313,126.7120467,45.56681715,38,16.39797544,0.384397242,430.25645,0.3798451399999997
1531,2314,126.7221561,45.56563833,37,16.39797544,0.384397242,200.6384396,0.37711604999999965
1532,2318,126.7078304,45.5709567,38,16.39797544,0.384397242,1171.674422,0.3798451399999997
1533,2323,126.7010725,45.58633631,38,16.39797544,0.384397242,171.2407144,0.3803321599999997
1534,2324,126.7179407,45.56977827,37,16.39797544,0.384397242,440.5340964,0.37887745999999967
1535,2325,126.7128856,45.57036759,38,16.39797544,0.384397242,824.0741418,0.3798451399999997
1536,2326,126.7238352,45.57273909,37,16.39797544,0.384397242,824.69535,0.37625145999999965
1537,2328,126.71878,45.57332867,37,16.39797544,0.384397242,384.1612535,0.37711604999999965
1538,2330,126.7288904,45.57214927,37,16.39797544,0.384397242,824.69535,0.37625145999999965
1539,2332,126.7364771,45.56032208,37,16.39797544,0.384397242,433.3647484,0.3754550599999997
1540,2333,126.7272107,45.56504858,37,16.39797544,0.384397242,424.8339065,0.37625145999999965
1541,2335,126.7373196,45.5638684,37,16.39797544,0.384397242,351.3620517,0.3754550599999997
1542,2342,126.7550065,45.57274701,37,16.39797544,0.355768762,472.9756942,0.3662186099999996
1543,2343,126.7558482,45.57629718,37,16.39797544,0.355768762,905.343772,0.3657922299999996
1544,2345,126.7390005,45.57096897,37,16.39797544,0.355768762,134.0222848,0.36572502999999956
1545,2347,126.7448964,45.57392873,37,16.39797544,0.355768762,874.2509637,0.36563445999999955
1546,2348,126.7339455,45.57155923,37,16.39797544,0.355768762,839.833862,0.36600276999999953
1547,2349,126.7406819,45.57806952,37,16.39797544,0.355768762,411.2299659,0.36515136999999953
1548,2356,126.7398412,45.57451925,37,16.39797544,0.355768762,1131.565469,0.36515136999999953
1549,2359,126.7457374,45.57747896,37,16.39797544,0.355768762,142.2633717,0.3650607999999995
1550,2360,126.7465786,45.5810292,37,16.39797544,0.355768762,1412.44685,0.36533853999999955
1551,2363,126.7111857,45.58515853,38,16.39797544,0.384397242,716.7396657,0.3803611599999997
1552,2364,126.7162421,45.58456931,38,16.39797544,0.384397242,62.20001173,0.3800834199999997
1553,2365,126.7170814,45.58811972,38,16.39797544,0.384397242,455.4513806,0.37754908999999964
1554,2366,126.7120247,45.58870898,38,16.39797544,0.384397242,566.394027,0.3778268299999996
1555,2367,126.7179209,45.59167012,38,17.23575477,0.384397242,347.0634853,0.3767767099999997
1556,2368,126.7002073,45.60467747,41,17.23575477,0.384397242,724.1989528,0.3772201799999996
1557,2369,126.7069679,45.58929801,38,16.39797544,0.384397242,413.7276224,0.3778268299999996
1558,2370,126.7078067,45.59284847,38,17.23575477,0.384397242,749.3181637,0.37774438999999965
1559,2371,126.7103467,45.58160808,38,16.39797544,0.384397242,418.4898708,0.3800815899999997
1560,2373,126.7212984,45.58397985,37,16.39797544,0.384397242,503.4168426,0.3776320699999997
1561,2374,126.7271946,45.58694052,37,16.39797544,0.384397242,352.0218393,0.37631443999999964
1562,2375,126.7128639,45.59225941,38,17.23575477,0.384397242,455.4029612,0.37774438999999965
1563,2376,126.7221381,45.58753023,37,16.39797544,0.384397242,736.7129085,0.3750977399999996
1564,2377,126.7297152,45.59759154,37,17.23575477,0.384397242,611.1528905,0.3736577599999996
1565,2378,126.7229779,45.59108061,37,17.23575477,0.384397242,912.7919642,0.3737388899999996
1566,2379,126.7238177,45.59463098,37,17.23575477,0.384397242,595.7493799,0.37361826999999964
1567,2380,126.7280347,45.59049087,37,17.23575477,0.384397242,1217.79694,0.3737388899999996
1568,2381,126.7305556,45.60114186,42,17.23575477,0.384397242,443.5109008,0.37303263999999964
1569,2382,126.7086456,45.59639894,38,17.23575477,0.384397242,566.2153636,0.37762376999999964
1570,2383,126.7145424,45.59936027,38,17.23575477,0.384397242,546.8415626,0.37738551999999964
1571,2384,126.7094847,45.59994939,38,17.23575477,0.384397242,1605.049937,0.3776632599999996
1572,2385,126.7153819,45.60291069,41,17.23575477,0.384397242,773.0288928,0.37676039999999966
1573,2386,126.7103238,45.60349984,41,17.23575477,0.384397242,1228.722785,0.3772491799999996
1574,2387,126.7162214,45.6064611,41,17.23575477,0.384397242,803.5776017,0.3769714399999996
1575,2388,126.7187605,45.59522052,38,17.23575477,0.384397242,662.5126351,0.37489467999999965
1576,2389,126.7246577,45.59818134,37,17.23575477,0.384397242,641.9365431,0.3736577599999996
1577,2391,126.7288749,45.59404121,37,17.23575477,0.384397242,1023.057693,0.37361826999999964
1578,2392,126.7196001,45.59877092,38,17.23575477,0.384397242,676.8491487,0.3749341699999997
1579,2393,126.7263379,45.60528205,42,17.23575477,0.384397242,784.1528673,0.37324367999999963
1580,2394,126.7204399,45.6023213,41,17.23575477,0.384397242,319.4021846,0.3743090499999996
1581,2395,126.7212797,45.60587169,41,17.23575477,0.384397242,487.1439445,0.37452008999999964
1582,2396,126.7204588,45.58042947,37,16.39797544,0.384397242,29.74066792,0.3770747599999996
1583,2397,126.7154028,45.58101889,38,16.39797544,0.384397242,539.6072243,0.3798038499999997
1584,2399,126.7423637,45.58517004,37,16.39797544,0.355768762,358.5271341,0.3656181099999996
1585,2402,126.7381481,45.58931071,37,17.23575477,0.355768762,407.5736565,0.3641212199999995
1586,2403,126.7330915,45.5899009,37,17.23575477,0.384397242,72.54328205,0.3732614499999996
1587,2404,126.7254978,45.6017317,42,17.23575477,0.384397242,729.6965789,0.37303263999999964
1588,2407,126.7474198,45.58457942,37,16.39797544,0.355768762,245.9779816,0.3656181099999996
1589,2411,126.7516343,45.58043839,37,16.39797544,0.355768762,1013.686248,0.36549864999999954
1590,2413,126.7432047,45.58872029,37,17.23575477,0.355768762,179.0766006,0.36403064999999957
1591,2418,126.7347726,45.59700151,37,17.23575477,0.384397242,593.9556701,0.37309960999999964
1592,2420,126.7356133,45.6005518,42,17.23575477,0.384397242,402.1826481,0.3725139799999997
1593,2421,126.741512,45.60351178,42,17.23575477,0.384397242,676.3994084,0.3723935299999996
1594,2422,126.7313961,45.60469218,42,17.23575477,0.384397242,207.4341523,0.37324367999999963
1595,2424,126.733932,45.59345121,37,17.23575477,0.384397242,823.4881552,0.37322022999999965
1596,2425,126.7364541,45.60410209,42,17.23575477,0.384397242,619.3024083,0.3725932299999996
1597,2427,126.738989,45.59286098,37,17.23575477,0.384397242,143.7787905,0.3729424899999996
1598,2433,126.6546784,45.60996561,49,18.16158725,0.384397242,479.7623287,0.3775801399999995
1599,2434,126.6605737,45.6129297,49,18.16158725,0.384397242,940.7891268,0.3775801399999995
1600,2435,126.6496192,45.61055205,49,18.16158725,0.384397242,1360.238459,0.3775389199999995
1601,2436,126.6563501,45.61706717,49,18.16158725,0.399803638,1112.698763,0.39796711000000007
1602,2437,126.6504546,45.61410286,49,18.16158725,0.384397242,1457.746084,0.3778054899999995
1603,2438,126.6446084,45.58924705,13,16.39797544,0.384397242,611.8861537,0.37751218999999964
1604,2439,126.6597376,45.60937895,49,18.16158725,0.384397242,439.5519672,0.3772708999999995
1605,2440,126.6538427,45.60641483,13,18.16158725,0.384397242,297.8026391,0.37688256999999953
1606,2441,126.6589016,45.60582819,13,17.23575477,0.384397242,181.7439969,0.37688256999999953
1607,2442,126.6647966,45.60879205,49,18.16158725,0.384397242,657.8109993,0.3774554499999996
1608,2443,126.6715291,45.61530631,41,18.16158725,0.399803638,542.6004076,0.3978094700000001
1609,2444,126.6555142,45.61351639,49,18.16158725,0.384397242,1713.472096,0.37784670999999953
1610,2445,126.6706923,45.61175563,41,18.16158725,0.384397242,179.6336113,0.37768586999999954
1611,2446,126.6673061,45.6194442,49,18.16158725,0.399803638,1626.96141,0.3980635200000001
1612,2447,126.6664695,45.61589349,49,18.16158725,0.399803638,1270.423459,0.39796711000000007
1613,2448,126.6614098,45.61648044,49,18.16158725,0.399803638,1403.180648,0.39779188000000004
1614,2449,126.665633,45.61234277,49,18.16158725,0.384397242,615.3011471,0.37776468999999957
1615,2450,126.672366,45.61885699,41,18.16158725,0.399803638,1689.317818,0.39815027000000014
1616,2451,126.673203,45.62240766,41,18.16158725,0.399803638,1628.461055,0.3991511200000001
1617,2452,126.6521258,45.62120447,49,18.16158725,0.399803638,1471.089609,0.3988569700000001
1618,2453,126.6580221,45.6241687,49,18.16158725,0.399803638,1734.587209,0.3993422500000001
1619,2454,126.6529616,45.62475526,49,18.16158725,0.399803638,549.6923989,0.39927248000000015
1620,2455,126.6588583,45.62771946,49,18.16158725,0.399803638,871.3400761,0.39913539000000015
1621,2456,126.6537974,45.62830605,49,18.16158725,0.399803638,168.9602966,0.39913539000000015
1622,2457,126.6487365,45.62889242,49,18.16158725,0.399803638,1240.698073,0.3990244000000001
1623,2458,126.657186,45.62061794,49,18.16158725,0.399803638,1139.996374,0.39896796000000007
1624,2459,126.6512902,45.61765367,49,18.16158725,0.399803638,1013.390377,0.3978561200000001
1625,2460,126.6622461,45.62003118,49,18.16158725,0.399803638,1238.457459,0.39896796000000007
1626,2461,126.6681428,45.6229949,49,18.16158725,0.399803638,872.0064349,0.3992606200000002
1627,2462,126.6740401,45.62595832,41,18.16158725,0.399803638,651.701923,0.39955441000000014
1628,2463,126.663919,45.62713264,49,18.16158725,0.399803638,821.9704945,0.39931062000000017
1629,2464,126.6630825,45.62358191,49,18.16158725,0.399803638,1225.292988,0.39951748000000015
1630,2465,126.6698165,45.63009628,49,18.16158725,0.399803638,505.8386839,0.3992608000000002
1631,2466,126.6850319,45.60644222,41,17.23575477,0.384397242,858.4112232,0.37696466999999956
1632,2468,126.6808106,45.61058065,41,17.23575477,0.399803638,861.3594726,0.3974109900000001
1633,2469,126.6799732,45.60703002,41,17.23575477,0.384397242,419.0439911,0.37735299999999955
1634,2470,126.681648,45.61413127,41,17.23575477,0.399803638,300.119302,0.39760125
1635,2471,126.6757515,45.61116825,41,17.23575477,0.399803638,679.2403709,0.3977349600000001
1636,2472,126.6867073,45.61354341,41,17.23575477,0.399803638,700.8462881,0.39760125
1637,2473,126.6875452,45.617094,41,18.16158725,0.399803638,889.241585,0.39777648000000004
1638,2474,126.6765886,45.6147189,41,18.16158725,0.399803638,1315.241404,0.39794858000000005
1639,2475,126.6689796,45.62654559,49,18.16158725,0.399803638,864.6910886,0.3992608000000002
1640,2476,126.6774258,45.61826955,41,18.16158725,0.399803638,1065.090906,0.3981238100000001
1641,2477,126.6698556,45.60820494,41,17.23575477,0.384397242,1355.219333,0.37737662999999955
1642,2478,126.6858696,45.60999282,41,17.23575477,0.399803638,1293.867981,0.3974718000000001
1643,2479,126.6909284,45.60940477,41,17.23575477,0.399803638,736.37091,0.39697767000000006
1644,2480,126.6917665,45.61295533,41,17.23575477,0.399803638,1134.49268,0.3974109900000001
1645,2481,126.6824856,45.61768189,41,18.16158725,0.399803638,651.2221234,0.39777648000000004
1646,2483,126.6993414,45.62301857,41,18.16158725,0.399803638,12.42698206,0.39920681000000013
1647,2484,126.6926047,45.61650588,41,17.23575477,0.399803638,605.1347823,0.39760125
1648,2485,126.6968256,45.61236701,41,17.23575477,0.399803638,414.9990753,0.39757400000000004
1649,2486,126.6985027,45.61946805,41,17.23575477,0.399803638,418.3417783,0.3979394900000001
1650,2487,126.701019,45.63011957,41,18.16158725,0.399803638,524.5418866,0.39912413000000013
1651,2488,126.6782632,45.62182019,41,18.16158725,0.399803638,807.8122651,0.3990748400000001
1652,2489,126.6849988,45.6283337,41,18.16158725,0.399803638,361.9110013,0.3988741200000001
1653,2490,126.6841609,45.6247831,41,18.16158725,0.399803638,590.5363878,0.3991308000000002
1654,2491,126.6799381,45.62892145,41,18.16158725,0.399803638,463.9199861,0.39922145000000014
1655,2492,126.6748774,45.62950898,41,18.16158725,0.399803638,704.8410653,0.39934755000000016
1656,2493,126.6791006,45.62537082,41,18.16158725,0.399803638,1207.159502,0.39947813000000015
1657,2494,126.6883831,45.62064457,41,18.16158725,0.399803638,951.3554235,0.39872751000000006
1658,2496,126.6833232,45.62123249,41,18.16158725,0.399803638,643.7672556,0.39872751000000006
1659,2497,126.6951198,45.6271575,41,18.16158725,0.399803638,414.4965625,0.39903713000000013
1660,2498,126.6892212,45.62419515,41,18.16158725,0.399803638,759.4549636,0.3991308000000002
1661,2499,126.7001801,45.62656907,41,18.16158725,0.399803638,700.1864366,0.39912413000000013
1662,2500,126.6934429,45.62005643,41,18.16158725,0.399803638,727.6080198,0.39872751000000006
1663,2501,126.6900593,45.62774571,41,18.16158725,0.399803638,841.5201646,0.3988741200000001
1664,2502,126.6908976,45.63129627,41,18.16158725,0.399803638,604.4419201,0.3988741200000001
1665,2503,126.6993135,45.64491009,44,18.16158725,0.399803638,433.2576248,0.3989763000000001
1666,2504,126.7001526,45.64846059,44,18.16158725,0.399803638,578.1982292,0.39873518000000013
1667,2505,126.6504079,45.63599403,49,18.16158725,0.399803638,55.00147037,0.3991525700000002
1668,2506,126.6401819,45.68094814,15,17.23575477,0.431791918,2020.122281,0.42704918999999997
1669,2508,126.6605309,45.63482095,49,18.16158725,0.399803638,422.4681865,0.39926356000000013
1670,2509,126.6563056,45.63895838,49,18.16158725,0.399803638,1679.77346,0.3992845800000001
1671,2510,126.6512437,45.63954483,49,18.16158725,0.399803638,2161.511037,0.39920259000000013
1672,2511,126.6596945,45.63127021,49,18.16158725,0.399803638,1482.861406,0.39913539000000015
1673,2512,126.6706535,45.63364697,49,18.16158725,0.399803638,490.0147959,0.3993889700000002
1674,2513,126.6546334,45.63185683,49,18.16158725,0.399803638,1821.622726,0.39913539000000015
1675,2514,126.6655922,45.63423407,49,18.16158725,0.399803638,1179.943424,0.39943879000000015
1676,2515,126.6714906,45.63719764,49,18.16158725,0.399803638,445.7863772,0.3994099900000002
1677,2516,126.6554694,45.63540761,49,18.16158725,0.399803638,1025.132059,0.39926356000000013
1678,2517,126.6723278,45.64074831,49,18.16158725,0.399803638,803.842958,0.3995257400000002
1679,2519,126.6622039,45.64192242,49,18.16158725,0.399803638,1491.719498,0.39931358000000017
1680,2520,126.6613673,45.63837169,49,18.16158725,0.399803638,432.0136134,0.3992845800000001
1681,2521,126.666429,45.63778478,49,18.16158725,0.399803638,847.2694719,0.3994598100000002
1682,2522,126.6672659,45.64133548,49,18.16158725,0.399803638,974.3387559,0.3994389900000002
1683,2524,126.6410689,45.66260807,15,18.16158725,0.416385521,449.9020249,0.40036766000000007
1684,2525,126.6486889,45.65078352,15,18.16158725,0.40809458,1770.035207,0.39922159000000007
1685,2526,126.6529156,45.64664641,49,18.16158725,0.40809458,3784.964063,0.3991722400000001
1686,2527,126.6588146,45.64961065,15,18.16158725,0.399803638,846.8082521,0.3989298000000001
1687,2528,126.6478531,45.64723271,49,18.16158725,0.40809458,1040.483732,0.39857420000000005
